EVENTTYPE,REGISTERDATE,STOPID,ODOMETER,LATITUDE,LONGITUDE,TASKID,LINEID,TRIPID,DATAGRAMID,DATAGRAMDATE,BUSID
0,01-NOV-18,512117,21,34878050,-765257333,834,2301,10,5792072943,01-NOV-18 05.37.09.000000 AM,167
0,01-NOV-18,518189,-1,34309133,-764971067,527,2212,393,5792072944,01-NOV-18 05.37.09.000000 AM,863
0,01-NOV-18,511316,15,34061633,-765386233,899,2473,285,5792072945,01-NOV-18 05.37.09.000000 AM,825
0,01-NOV-18,516230,29,34007183,-765234700,234,2141,84,5792072946,01-NOV-18 05.37.10.000000 AM,37
0,01-NOV-18,512200,-1,34915817,-765134967,489,2121,5,5792072947,01-NOV-18 05.37.10.000000 AM,1035
0,01-NOV-18,519018,43,34286917,-765317317,941,2273,1343,5792072948,01-NOV-18 05.37.10.000000 AM,49
0,01-NOV-18,501653,4,34349733,-765408633,423,1571,589,5792072949,01-NOV-18 05.37.10.000000 AM,551
0,01-NOV-18,516195,2,33983033,-765240033,669,2212,11,5792072950,01-NOV-18 05.37.10.000000 AM,794
0,01-NOV-18,516041,35,34317250,-765280567,695,2273,1020,5792072951,01-NOV-18 05.37.10.000000 AM,1025
0,01-NOV-18,511046,5,33436050,-765308617,663,311,280,5792072952,01-NOV-18 05.37.10.000000 AM,1006
0,01-NOV-18,500251,303,34794967,-764989217,157,131,463,5792072953,01-NOV-18 05.37.10.000000 AM,625
0,01-NOV-18,-1,-1,34121383,-765477350,-1,-1,-1,5792072954,01-NOV-18 05.37.10.000000 AM,83
0,01-NOV-18,511275,2,33842233,-765242933,623,2211,294,5792072955,01-NOV-18 05.37.10.000000 AM,69
0,01-NOV-18,502103,641,33824667,-765442183,761,3123,6,5792072956,01-NOV-18 05.37.10.000000 AM,35
0,01-NOV-18,502350,354,34583767,-765290883,750,142,298,5792072957,01-NOV-18 05.37.10.000000 AM,615
0,01-NOV-18,518189,4,34309067,-764971033,502,2472,304,5792072958,01-NOV-18 05.37.10.000000 AM,248
0,01-NOV-18,500058,9392,-1,-1,173,376,9987,5792072959,01-NOV-18 05.37.10.000000 AM,281
0,01-NOV-18,511485,293,33828833,-765204017,659,2211,16,5792072960,01-NOV-18 05.37.10.000000 AM,140
0,01-NOV-18,-1,15105,33726350,-765401933,205,431,9940,5792072961,01-NOV-18 05.37.10.000000 AM,960
0,01-NOV-18,503005,33,34267700,-765007917,391,452,357,5792072962,01-NOV-18 05.37.10.000000 AM,233
0,01-NOV-18,515167,31,33975867,-765037083,346,651,5,5792072963,01-NOV-18 05.37.10.000000 AM,763
0,01-NOV-18,512178,111,34614317,-765281367,182,2274,7,5792072964,01-NOV-18 05.37.10.000000 AM,815
0,01-NOV-18,514020,31,34410733,-764800983,124,2243,355,5792072965,01-NOV-18 05.37.10.000000 AM,1170
0,01-NOV-18,518120,35,34327233,-765006317,59,385,282,5792072966,01-NOV-18 05.37.10.000000 AM,757
0,01-NOV-18,-1,5794,34700400,-764861700,725,2471,9965,5792072967,01-NOV-18 05.37.10.000000 AM,1082
0,01-NOV-18,519142,4,34355050,-765282017,860,2104,267,5792072968,01-NOV-18 05.37.10.000000 AM,428
0,01-NOV-18,516077,33,34248083,-765293833,381,272,272,5792072969,01-NOV-18 05.37.10.000000 AM,600
0,01-NOV-18,518120,35,34327617,-765007083,59,385,282,5792072970,01-NOV-18 05.37.10.000000 AM,757
0,01-NOV-18,500163,-1,34461233,-764811000,10,140,9998,5792072971,01-NOV-18 05.37.10.000000 AM,909
0,01-NOV-18,518120,22,34329033,-765010300,59,385,282,5792072972,01-NOV-18 05.37.10.000000 AM,757
0,01-NOV-18,502102,2,33879667,-765450367,724,441,2,5792072973,01-NOV-18 05.37.10.000000 AM,402
0,01-NOV-18,516066,4,34121867,-765334500,399,272,270,5792072974,01-NOV-18 05.37.10.000000 AM,261
0,01-NOV-18,513106,211,34672017,-764853983,419,2241,5,5792072975,01-NOV-18 05.37.10.000000 AM,165
0,01-NOV-18,-1,-1,34053317,-764754300,-1,-1,-1,5792072976,01-NOV-18 05.37.10.000000 AM,258
0,01-NOV-18,516230,37,34006233,-765234067,426,2212,13,5792072977,01-NOV-18 05.37.10.000000 AM,841
0,01-NOV-18,518050,-1,34341517,-764962100,526,2472,10,5792072978,01-NOV-18 05.37.10.000000 AM,29
0,01-NOV-18,500056,90,34154033,-765492400,603,373,15,5792072979,01-NOV-18 05.37.10.000000 AM,746
0,01-NOV-18,501101,25,34433600,-764956100,240,1472,572,5792072980,01-NOV-18 05.37.10.000000 AM,951
0,01-NOV-18,502302,158,33584033,-765127000,395,3141,9981,5792072981,01-NOV-18 05.37.10.000000 AM,84
0,01-NOV-18,-1,-1,34150167,-765494483,-1,-1,-1,5792072982,01-NOV-18 05.37.10.000000 AM,273
0,01-NOV-18,502651,3,34216517,-764906717,879,2842,17,5792072983,01-NOV-18 05.37.10.000000 AM,847
0,01-NOV-18,-1,-1,34118433,-765421167,460,375,9999,5792072984,01-NOV-18 05.37.10.000000 AM,290
0,01-NOV-18,500800,-1,34528783,-765314233,238,2524,372,5792072985,01-NOV-18 05.37.10.000000 AM,972
0,01-NOV-18,514309,-1,34270617,-764877100,105,353,10,5792072986,01-NOV-18 05.37.10.000000 AM,948
0,01-NOV-18,513097,31,34673450,-764958233,579,3372,268,5792072987,01-NOV-18 05.37.10.000000 AM,138
0,01-NOV-18,513104,3,34671000,-764853600,419,2241,5,5792072988,01-NOV-18 05.37.10.000000 AM,165
0,01-NOV-18,514133,-1,34526833,-764924467,304,2401,9,5792072989,01-NOV-18 05.37.10.000000 AM,897
0,01-NOV-18,514369,34,34409733,-764839333,629,385,11,5792072990,01-NOV-18 05.37.10.000000 AM,274
0,01-NOV-18,519284,363,34441450,-765213367,373,2211,22,5792072991,01-NOV-18 05.37.10.000000 AM,824
0,01-NOV-18,514194,131,34344300,-764725683,571,347,29,5792072992,01-NOV-18 05.37.10.000000 AM,932
0,01-NOV-18,515148,33,34155283,-765117817,520,2471,367,5792072993,01-NOV-18 05.37.10.000000 AM,784
0,01-NOV-18,-1,10641,34893433,-764936750,97,431,9920,5792072994,01-NOV-18 05.37.10.000000 AM,910
0,01-NOV-18,-1,-1,34890817,-765085483,685,282,9853,5792072995,01-NOV-18 05.37.10.000000 AM,812
0,01-NOV-18,512200,-1,34915817,-765134967,489,2121,5,5792072996,01-NOV-18 05.37.11.000000 AM,1035
0,01-NOV-18,513276,-1,34977517,-764897683,393,333,20,5792072997,01-NOV-18 05.37.11.000000 AM,1210
0,01-NOV-18,516230,29,34006567,-765234767,234,2141,84,5792072998,01-NOV-18 05.37.11.000000 AM,37
0,01-NOV-18,513132,22,34703183,-764951533,808,2402,8,5792072999,01-NOV-18 05.37.11.000000 AM,975
0,01-NOV-18,502400,-1,34648383,-765243800,58,4272,1250,5792073000,01-NOV-18 05.37.11.000000 AM,159
0,01-NOV-18,516078,174,34295533,-765274783,567,2102,781,5792073001,01-NOV-18 05.37.11.000000 AM,81
0,01-NOV-18,500106,53,34897583,-765090883,242,421,532,5792073002,01-NOV-18 05.37.11.000000 AM,382
0,01-NOV-18,516041,35,34316583,-765281417,695,2273,1020,5792073003,01-NOV-18 05.37.11.000000 AM,1025
0,01-NOV-18,513030,-1,34942500,-764856933,183,333,18,5792073004,01-NOV-18 05.37.11.000000 AM,906
0,01-NOV-18,517035,4,34165133,-765574233,570,3721,21,5792073005,01-NOV-18 05.37.11.000000 AM,1205
0,01-NOV-18,511019,16,33828383,-765204083,659,2211,16,5792073006,01-NOV-18 05.37.11.000000 AM,140
0,01-NOV-18,511193,4,33584783,-765305300,1086,311,14,5792073007,01-NOV-18 05.37.11.000000 AM,1222
0,01-NOV-18,501851,23,34145650,-765481617,802,441,335,5792073008,01-NOV-18 05.37.11.000000 AM,25
0,01-NOV-18,502601,177,34164200,-764873950,506,2121,314,5792073009,01-NOV-18 05.37.11.000000 AM,896
0,01-NOV-18,511033,1209,33651400,-765283633,305,2211,14,5792073010,01-NOV-18 05.37.11.000000 AM,142
0,01-NOV-18,514020,31,34410217,-764800283,124,2243,355,5792073011,01-NOV-18 05.37.11.000000 AM,1170
0,01-NOV-18,511271,62,33884950,-765188000,228,3131,324,5792073012,01-NOV-18 05.37.11.000000 AM,1127
0,01-NOV-18,502300,34,33667867,-765286233,33,131,479,5792073013,01-NOV-18 05.37.11.000000 AM,644
0,01-NOV-18,502450,227,34725317,-765208433,704,427,8,5792073014,01-NOV-18 05.37.11.000000 AM,1040
0,01-NOV-18,501452,8,34445050,-765264833,732,272,6,5792073015,01-NOV-18 05.37.11.000000 AM,865
0,01-NOV-18,511045,-1,33431383,-765324533,6,3141,11,5792073016,01-NOV-18 05.37.11.000000 AM,1157
0,01-NOV-18,501502,18,34496250,-765280817,107,2101,7,5792073017,01-NOV-18 05.37.11.000000 AM,45
0,01-NOV-18,-1,3509,34454917,-764896500,684,427,9926,5792073018,01-NOV-18 05.37.11.000000 AM,1099
0,01-NOV-18,511116,669,33061567,-764781233,950,3172,7,5792073019,01-NOV-18 05.37.11.000000 AM,196
0,01-NOV-18,-1,-1,34130067,-765479450,-1,-1,-1,5792073020,01-NOV-18 05.37.11.000000 AM,392
0,01-NOV-18,501350,4986,34147650,-765483867,752,441,4,5792073021,01-NOV-18 05.37.11.000000 AM,955
0,01-NOV-18,513104,33,34666083,-764852250,419,2241,5,5792073022,01-NOV-18 05.37.11.000000 AM,165
0,01-NOV-18,503002,602,34262467,-764960600,637,1571,580,5792073023,01-NOV-18 05.37.11.000000 AM,714
0,01-NOV-18,516067,338,34165617,-765318467,772,272,10,5792073024,01-NOV-18 05.37.11.000000 AM,238
0,01-NOV-18,500154,28,34435933,-764826483,562,2472,12,5792073025,01-NOV-18 05.37.11.000000 AM,891
0,01-NOV-18,-1,-1,33772017,-765427133,-1,-1,-1,5792073026,01-NOV-18 05.37.11.000000 AM,128
0,01-NOV-18,515145,33,34083917,-765192933,564,2121,23,5792073027,01-NOV-18 05.37.11.000000 AM,87
0,01-NOV-18,511039,196,33425300,-765418217,676,3141,320,5792073028,01-NOV-18 05.37.11.000000 AM,1217
0,01-NOV-18,513104,108,34656950,-764848650,419,2241,5,5792073029,01-NOV-18 05.37.11.000000 AM,165
0,01-NOV-18,501854,1,34147383,-765483750,752,441,4,5792073030,01-NOV-18 05.37.11.000000 AM,955
0,01-NOV-18,511316,15,34061383,-765385133,899,2473,285,5792073031,01-NOV-18 05.37.12.000000 AM,825
0,01-NOV-18,518085,506,34360000,-765163000,1024,2524,12,5792073032,01-NOV-18 05.37.12.000000 AM,795
0,01-NOV-18,501950,760,33966733,-765463983,366,421,520,5792073033,01-NOV-18 05.37.12.000000 AM,304
0,01-NOV-18,500159,-1,34437350,-764829300,535,140,17,5792073034,01-NOV-18 05.37.12.000000 AM,12
0,01-NOV-18,517178,8,34088767,-765467967,482,2473,4,5792073035,01-NOV-18 05.37.12.000000 AM,976
0,01-NOV-18,517178,8,34088850,-765468567,482,2473,4,5792073036,01-NOV-18 05.37.12.000000 AM,976
0,01-NOV-18,500055,-1,-1,-1,19,375,11,5792073037,01-NOV-18 05.37.12.000000 AM,1209
0,01-NOV-18,500300,896,34666383,-765130683,574,437,6,5792073038,01-NOV-18 05.37.12.000000 AM,1087
0,01-NOV-18,500105,-1,34825817,-765077383,638,321,9912,5792073039,01-NOV-18 05.37.12.000000 AM,640
0,01-NOV-18,502302,-1,33672533,-765293500,820,311,9971,5792073040,01-NOV-18 05.37.12.000000 AM,314
0,01-NOV-18,-1,-1,34082767,-764740583,-1,-1,-1,5792073041,01-NOV-18 05.37.12.000000 AM,219
0,01-NOV-18,-1,-1,34158533,-764747650,100,377,9993,5792073042,01-NOV-18 05.37.12.000000 AM,268
0,01-NOV-18,516195,40,33981283,-765241083,669,2212,11,5792073043,01-NOV-18 05.37.12.000000 AM,794
0,01-NOV-18,500156,21,34435500,-764828750,133,2402,13,5792073044,01-NOV-18 05.37.12.000000 AM,974
0,01-NOV-18,514054,31,34376283,-764749917,333,3441,27,5792073045,01-NOV-18 05.37.12.000000 AM,740
0,01-NOV-18,-1,-1,34434267,-764822617,511,2242,9936,5792073046,01-NOV-18 05.37.12.000000 AM,242
0,01-NOV-18,502351,7,34614533,-765268100,976,421,6,5792073047,01-NOV-18 05.37.12.000000 AM,1057
0,01-NOV-18,514030,284,34228217,-764637417,1073,3411,12,5792073048,01-NOV-18 05.37.12.000000 AM,934
0,01-NOV-18,514052,16,34376883,-764719983,783,3411,391,5792073049,01-NOV-18 05.37.12.000000 AM,939
0,01-NOV-18,513104,200,34675183,-764840367,1043,2273,1026,5792073050,01-NOV-18 05.37.12.000000 AM,1064
0,01-NOV-18,501350,996,34462367,-765269483,418,142,5,5792073051,01-NOV-18 05.37.12.000000 AM,920
0,01-NOV-18,513325,4,34855400,-765012217,368,2243,357,5792073052,01-NOV-18 05.37.12.000000 AM,180
0,01-NOV-18,502313,-1,33666183,-765281583,932,3172,13,5792073053,01-NOV-18 05.37.12.000000 AM,280
0,01-NOV-18,519093,2149,34219883,-764662617,462,304,9993,5792073054,01-NOV-18 05.37.12.000000 AM,277
0,01-NOV-18,-1,-1,33618517,-765101100,-1,-1,-1,5792073055,01-NOV-18 05.37.12.000000 AM,90
0,01-NOV-18,519139,4,34478967,-765274383,307,2401,232,5792073056,01-NOV-18 05.37.12.000000 AM,236
0,01-NOV-18,-1,608,34971983,-765075767,214,336,9999,5792073057,01-NOV-18 05.37.12.000000 AM,181
0,01-NOV-18,514195,8,34342083,-764723967,571,347,29,5792073058,01-NOV-18 05.37.12.000000 AM,932
0,01-NOV-18,513133,34,34701950,-764951483,480,2402,276,5792073059,01-NOV-18 05.37.12.000000 AM,1093
0,01-NOV-18,514279,13,34136883,-764712983,670,2841,25,5792073060,01-NOV-18 05.37.12.000000 AM,254
0,01-NOV-18,514387,1,34495950,-765043617,469,282,225,5792073061,01-NOV-18 05.37.12.000000 AM,643
0,01-NOV-18,511468,58,33852017,-765201317,694,271,935,5792073062,01-NOV-18 05.37.12.000000 AM,1005
0,01-NOV-18,502951,15,34399300,-765227417,508,2211,290,5792073063,01-NOV-18 05.37.12.000000 AM,47
0,01-NOV-18,514279,13,34136583,-764712583,670,2841,25,5792073064,01-NOV-18 05.37.12.000000 AM,254
0,01-NOV-18,502311,49,33662283,-765276767,404,3131,14,5792073065,01-NOV-18 05.37.12.000000 AM,32
0,01-NOV-18,515145,33,34084450,-765192400,564,2121,23,5792073066,01-NOV-18 05.37.12.000000 AM,87
0,01-NOV-18,519113,3,34411383,-765443017,7,303,6,5792073067,01-NOV-18 05.37.12.000000 AM,188
0,01-NOV-18,513163,17,34894283,-764876050,955,2121,12,5792073068,01-NOV-18 05.37.12.000000 AM,77
0,01-NOV-18,500751,3,34539233,-765317667,126,150,366,5792073069,01-NOV-18 05.37.13.000000 AM,13
0,01-NOV-18,-1,-1,34303967,-764749800,-1,-1,-1,5792073070,01-NOV-18 05.37.13.000000 AM,1115
0,01-NOV-18,501550,474,34536417,-765316867,126,150,366,5792073071,01-NOV-18 05.37.13.000000 AM,13
0,01-NOV-18,500751,34,34536417,-765316867,126,150,366,5792073072,01-NOV-18 05.37.13.000000 AM,13
0,01-NOV-18,-1,5564,34617767,-765265133,488,1472,9874,5792073073,01-NOV-18 05.37.13.000000 AM,8
0,01-NOV-18,511443,18,33706317,-765555267,680,3124,251,5792073074,01-NOV-18 05.37.13.000000 AM,96
0,01-NOV-18,514002,35,34476400,-764883967,1032,2273,1339,5792073075,01-NOV-18 05.37.13.000000 AM,68
0,01-NOV-18,516094,-1,34133483,-765177550,1049,2524,20,5792073076,01-NOV-18 05.37.13.000000 AM,799
0,01-NOV-18,517035,32,34164233,-765575583,570,3721,21,5792073077,01-NOV-18 05.37.13.000000 AM,1205
0,01-NOV-18,514054,31,34375817,-764749567,717,142,12,5792073078,01-NOV-18 05.37.13.000000 AM,250
0,01-NOV-18,517030,4,33903883,-765577567,723,371,383,5792073079,01-NOV-18 05.37.13.000000 AM,771
0,01-NOV-18,511202,-1,33176350,-765363683,881,3191,8,5792073080,01-NOV-18 05.37.13.000000 AM,115
0,01-NOV-18,515142,32,34086317,-765196250,698,2473,6,5792073081,01-NOV-18 05.37.13.000000 AM,1173
0,01-NOV-18,517058,-1,34178917,-765543350,62,376,13,5792073082,01-NOV-18 05.37.13.000000 AM,762
0,01-NOV-18,514322,1,34176583,-764664350,18,2243,354,5792073083,01-NOV-18 05.37.13.000000 AM,1077
0,01-NOV-18,500164,162,34441117,-764834800,148,2842,462,5792073084,01-NOV-18 05.37.13.000000 AM,1098
0,01-NOV-18,503005,33,34266300,-765009350,391,452,357,5792073085,01-NOV-18 05.37.13.000000 AM,233
0,01-NOV-18,503001,671,34311950,-764969283,502,2472,304,5792073086,01-NOV-18 05.37.13.000000 AM,248
0,01-NOV-18,502450,32,34742250,-765197217,1033,421,530,5792073087,01-NOV-18 05.37.13.000000 AM,832
0,01-NOV-18,502351,26,34615433,-765267433,976,421,6,5792073088,01-NOV-18 05.37.13.000000 AM,1057
0,01-NOV-18,512155,47,34891667,-765321217,388,324,115,5792073089,01-NOV-18 05.37.13.000000 AM,186
0,01-NOV-18,501702,959,34237317,-765469700,164,131,14,5792073090,01-NOV-18 05.37.13.000000 AM,1019
0,01-NOV-18,-1,6317,34077783,-765200567,826,1571,9956,5792073091,01-NOV-18 05.37.13.000000 AM,22
0,01-NOV-18,513133,34,34702167,-764950850,480,2402,276,5792073092,01-NOV-18 05.37.13.000000 AM,1093
0,01-NOV-18,503004,-1,-1,-1,740,2212,16,5792073093,01-NOV-18 05.37.13.000000 AM,144
0,01-NOV-18,502311,49,33662283,-765276767,404,3131,14,5792073094,01-NOV-18 05.37.13.000000 AM,32
0,01-NOV-18,517248,144,34169500,-765567067,713,3721,23,5792073095,01-NOV-18 05.37.13.000000 AM,117
0,01-NOV-18,511252,-1,33613717,-765241667,937,3172,214,5792073096,01-NOV-18 05.37.13.000000 AM,868
0,01-NOV-18,514429,-1,34193150,-764677000,744,142,13,5792073097,01-NOV-18 05.37.13.000000 AM,922
0,01-NOV-18,511316,15,34061167,-765384483,899,2473,285,5792073098,01-NOV-18 05.37.14.000000 AM,825
0,01-NOV-18,519018,47,34288783,-765314883,941,2273,1343,5792073099,01-NOV-18 05.37.14.000000 AM,49
0,01-NOV-18,519121,5,34499583,-765228133,468,2211,25,5792073100,01-NOV-18 05.37.14.000000 AM,842
0,01-NOV-18,513276,37,34978867,-764900233,393,333,20,5792073101,01-NOV-18 05.37.14.000000 AM,1210
0,01-NOV-18,512211,32,34658383,-765301567,229,2242,12,5792073102,01-NOV-18 05.37.14.000000 AM,820
0,01-NOV-18,513026,202,34981767,-764926000,525,321,11,5792073103,01-NOV-18 05.37.14.000000 AM,341
0,01-NOV-18,518046,5,34326650,-765160017,448,2524,369,5792073104,01-NOV-18 05.37.14.000000 AM,1074
0,01-NOV-18,514051,-1,34037933,-764757283,1070,3413,9993,5792073105,01-NOV-18 05.37.14.000000 AM,223
0,01-NOV-18,511275,682,33907517,-765239433,588,2212,399,5792073106,01-NOV-18 05.37.14.000000 AM,1069
0,01-NOV-18,-1,-1,34840267,-765136467,543,140,9919,5792073107,01-NOV-18 05.37.14.000000 AM,886
0,01-NOV-18,516041,29,34314483,-765284117,695,2273,1020,5792073108,01-NOV-18 05.37.14.000000 AM,1025
0,01-NOV-18,513062,-1,34809233,-764888817,577,2212,387,5792073109,01-NOV-18 05.37.14.000000 AM,1007
0,01-NOV-18,519050,-1,34447917,-765332533,61,306,9,5792073110,01-NOV-18 05.37.14.000000 AM,206
0,01-NOV-18,516041,29,34313650,-765285067,695,2273,1020,5792073111,01-NOV-18 05.37.14.000000 AM,1025
0,01-NOV-18,514474,-1,34039367,-764722350,874,3411,9,5792073112,01-NOV-18 05.37.14.000000 AM,935
0,01-NOV-18,514126,33,34527233,-765005283,466,2242,9,5792073113,01-NOV-18 05.37.14.000000 AM,164
0,01-NOV-18,514481,-1,34083317,-764713683,433,142,18,5792073114,01-NOV-18 05.37.14.000000 AM,235
0,01-NOV-18,501402,-1,34426867,-765276417,265,1472,18,5792073115,01-NOV-18 05.37.14.000000 AM,217
0,01-NOV-18,514052,16,34377750,-764721983,783,3411,391,5792073116,01-NOV-18 05.37.14.000000 AM,939
0,01-NOV-18,501750,144,34223933,-765474750,1081,421,523,5792073117,01-NOV-18 05.37.14.000000 AM,21
0,01-NOV-18,501851,-1,-1,-1,318,271,9975,5792073118,01-NOV-18 05.37.14.000000 AM,1124
0,01-NOV-18,515167,37,33974767,-765038300,346,651,5,5792073119,01-NOV-18 05.37.14.000000 AM,763
0,01-NOV-18,514031,4,34226850,-764637883,1073,3411,12,5792073120,01-NOV-18 05.37.14.000000 AM,934
0,01-NOV-18,501850,198,34144100,-765482483,431,1571,591,5792073121,01-NOV-18 05.37.14.000000 AM,396
0,01-NOV-18,514195,37,34338717,-764721300,571,347,29,5792073122,01-NOV-18 05.37.14.000000 AM,932
0,01-NOV-18,517034,-1,34169217,-765567433,713,3721,23,5792073123,01-NOV-18 05.37.14.000000 AM,117
0,01-NOV-18,513253,-1,34897467,-765066883,57,2274,11,5792073124,01-NOV-18 05.37.14.000000 AM,331
0,01-NOV-18,514053,4,34381667,-764730783,150,2243,311,5792073125,01-NOV-18 05.37.14.000000 AM,817
0,01-NOV-18,513097,40,34672717,-764961567,579,3372,268,5792073126,01-NOV-18 05.37.14.000000 AM,138
0,01-NOV-18,502951,15,34399467,-765227883,508,2211,290,5792073127,01-NOV-18 05.37.14.000000 AM,47
0,01-NOV-18,512117,72,34874867,-765258133,834,2301,10,5792073128,01-NOV-18 05.37.14.000000 AM,167
0,01-NOV-18,519142,-1,34354967,-765282533,504,272,273,5792073129,01-NOV-18 05.37.14.000000 AM,226
0,01-NOV-18,514541,122,34267733,-764846500,285,2471,16,5792073130,01-NOV-18 05.37.14.000000 AM,149
0,01-NOV-18,515061,3,34175800,-764865350,635,2471,13,5792073131,01-NOV-18 05.37.14.000000 AM,931
0,01-NOV-18,514020,68,34404567,-764790933,597,347,33,5792073132,01-NOV-18 05.37.14.000000 AM,937
0,01-NOV-18,500161,-1,34439950,-764828767,3,2401,11,5792073133,01-NOV-18 05.37.14.000000 AM,621
0,01-NOV-18,516084,217,34058717,-765144283,641,2141,85,5792073134,01-NOV-18 05.37.14.000000 AM,244
0,01-NOV-18,502650,269,34195367,-764882983,832,2473,278,5792073135,01-NOV-18 05.37.14.000000 AM,858
0,01-NOV-18,502901,2,34360400,-765163517,1024,2524,12,5792073136,01-NOV-18 05.37.15.000000 AM,795
0,01-NOV-18,500400,3,34663383,-765132600,574,437,6,5792073137,01-NOV-18 05.37.15.000000 AM,1087
0,01-NOV-18,511292,440,33748917,-765468933,160,3122,349,5792073138,01-NOV-18 05.37.15.000000 AM,1233
0,01-NOV-18,513276,37,34978867,-764900233,393,333,20,5792073139,01-NOV-18 05.37.15.000000 AM,1210
0,01-NOV-18,500750,582,34483767,-765302633,563,437,5,5792073140,01-NOV-18 05.37.15.000000 AM,3
0,01-NOV-18,514535,33,34165550,-764692550,833,347,780,5792073141,01-NOV-18 05.37.15.000000 AM,228
0,01-NOV-18,500751,39,34533917,-765316167,126,150,366,5792073142,01-NOV-18 05.37.15.000000 AM,13
0,01-NOV-18,-1,3284,34760467,-765042150,1044,2301,9985,5792073143,01-NOV-18 05.37.15.000000 AM,1071
0,01-NOV-18,516195,40,33978800,-765242833,669,2212,11,5792073144,01-NOV-18 05.37.15.000000 AM,794
0,01-NOV-18,511046,32,33439983,-765308133,663,311,280,5792073145,01-NOV-18 05.37.15.000000 AM,1006
0,01-NOV-18,514020,31,34408567,-764798017,124,2243,355,5792073146,01-NOV-18 05.37.15.000000 AM,1170
0,01-NOV-18,514126,33,34527217,-765004717,466,2242,9,5792073147,01-NOV-18 05.37.15.000000 AM,164
0,01-NOV-18,518120,48,34330183,-765012833,59,385,282,5792073148,01-NOV-18 05.37.15.000000 AM,757
0,01-NOV-18,502250,741,33677300,-765302550,824,2101,314,5792073149,01-NOV-18 05.37.15.000000 AM,1155
0,01-NOV-18,511400,174,33755400,-765505333,94,3121,374,5792073150,01-NOV-18 05.37.15.000000 AM,118
0,01-NOV-18,517006,46,34076617,-765430083,720,2472,305,5792073151,01-NOV-18 05.37.15.000000 AM,160
0,01-NOV-18,501452,23,34447883,-765265683,732,272,6,5792073152,01-NOV-18 05.37.15.000000 AM,865
0,01-NOV-18,-1,-1,34954800,-765054133,-1,-1,-1,5792073153,01-NOV-18 05.37.15.000000 AM,204
0,01-NOV-18,514195,37,34337550,-764720383,571,347,29,5792073154,01-NOV-18 05.37.15.000000 AM,932
0,01-NOV-18,519139,34,34479550,-765272567,307,2401,232,5792073155,01-NOV-18 05.37.15.000000 AM,236
0,01-NOV-18,500110,-1,34894200,-765079750,479,322,9,5792073156,01-NOV-18 05.37.15.000000 AM,183
0,01-NOV-18,513097,40,34672433,-764962450,579,3372,268,5792073157,01-NOV-18 05.37.15.000000 AM,138
0,01-NOV-18,516225,351,33932850,-765322917,16,2102,549,5792073158,01-NOV-18 05.37.15.000000 AM,1244
0,01-NOV-18,518111,89,34358117,-765152267,440,385,14,5792073159,01-NOV-18 05.37.15.000000 AM,283
0,01-NOV-18,501552,-1,34510350,-765334017,984,421,8,5792073160,01-NOV-18 05.37.15.000000 AM,628
0,01-NOV-18,511252,-1,33590883,-765238700,155,318,277,5792073161,01-NOV-18 05.37.15.000000 AM,185
0,01-NOV-18,511045,33,33431117,-765327033,6,3141,11,5792073162,01-NOV-18 05.37.15.000000 AM,1157
0,01-NOV-18,-1,-1,34035617,-764758600,1085,2301,9918,5792073163,01-NOV-18 05.37.15.000000 AM,657
0,01-NOV-18,515148,33,34156550,-765116500,520,2471,367,5792073164,01-NOV-18 05.37.15.000000 AM,784
0,01-NOV-18,516063,-1,34060683,-765372800,28,2101,317,5792073165,01-NOV-18 05.37.15.000000 AM,48
0,01-NOV-18,501701,-1,-1,-1,1010,427,230,5792073166,01-NOV-18 05.37.15.000000 AM,639
0,01-NOV-18,516062,212,34085233,-765344400,763,2101,10,5792073167,01-NOV-18 05.37.15.000000 AM,43
